-3.0543,-0.17453
-3.0543,-0.087266
-3.0543,0
-3.0543,0.087266
-3.0543,0.17453
-3.0518,-0.2618
-3.0518,0.2618
-3.0492,-0.34907
-3.0492,0.34907
-3.0434,-0.43633
-3.0434,0.43633
-3.0403,-0.5236
-3.0403,0.5236
-3.0369,-0.61087
-3.0369,0.61087
-3.0294,-0.69813
-3.0294,0.69813
-3.0184,-0.7854
-3.0184,0.7854
-3.005,-0.87266
-3.005,0.87266
-2.9883,-0.95993
-2.9883,0.95993
-2.9671,-1.0472
-2.9671,-0.17453
-2.9671,-0.087266
-2.9671,0
-2.9671,0.087266
-2.9671,0.17453
-2.9671,1.0472
-2.9621,-0.2618
-2.9621,0.2618
-2.9568,-0.34907
-2.9568,0.34907
-2.9452,-0.43633
-2.9452,0.43633
-2.9389,-0.5236
-2.9389,0.5236
-2.9322,-1.1345
-2.9322,-0.61087
-2.9322,0.61087
-2.9322,1.1345
-2.9172,-0.69813
-2.9172,0.69813
-2.8952,-0.7854
-2.8952,0.7854
-2.8903,-1.2217
-2.8903,1.2217
-2.8798,-0.17453
-2.8798,-0.087266
-2.8798,0
-2.8798,0.087266
-2.8798,0.17453
-2.8723,-0.2618
-2.8723,0.2618
-2.8684,-0.87266
-2.8684,0.87266
-2.8644,-0.34907
-2.8644,0.34907
-2.8471,-0.43633
-2.8471,0.43633
-2.8376,-0.5236
-2.8376,0.5236
-2.8351,-0.95993
-2.8351,0.95993
-2.8274,-0.61087
-2.8274,0.61087
-2.8109,-1.309
-2.8109,1.309
-2.805,-0.69813
-2.805,0.69813
-2.7925,-1.0472
-2.7925,-0.17453
-2.7925,-0.087266
-2.7925,0
-2.7925,0.087266
-2.7925,0.17453
-2.7925,1.0472
-2.7826,-0.2618
-2.7826,0.2618
-2.772,-0.7854
-2.772,-0.34907
-2.772,0.34907
-2.772,0.7854
-2.7489,-0.43633
-2.7489,0.43633
-2.7362,-0.5236
-2.7362,0.5236
-2.7318,-0.87266
-2.7318,0.87266
-2.7227,-1.1345
-2.7227,-0.61087
-2.7227,0.61087
-2.7227,1.1345
-2.7053,-0.17453
-2.7053,-0.087266
-2.7053,0
-2.7053,0.087266
-2.7053,0.17453
-2.6928,-0.69813
-2.6928,-0.2618
-2.6928,0.2618
-2.6928,0.69813
-2.6818,-0.95993
-2.6818,0.95993
-2.6796,-0.34907
-2.6796,0.34907
-2.6583,-1.3963
-2.6583,1.3963
-2.6507,-0.43633
-2.6507,0.43633
-2.6488,-0.7854
-2.6488,0.7854
-2.6389,-1.2217
-2.6389,1.2217
-2.6349,-0.5236
-2.6349,0.5236
-2.618,-1.0472
-2.618,-0.61087
-2.618,-0.17453
-2.618,-0.087266
-2.618,0
-2.618,0.087266
-2.618,0.17453
-2.618,0.61087
-2.618,1.0472
-2.603,-0.2618
-2.603,0.2618
-2.5952,-0.87266
-2.5952,0.87266
-2.5872,-0.34907
-2.5872,0.34907
-2.5806,-0.69813
-2.5806,0.69813
-2.5525,-0.43633
-2.5525,0.43633
-2.5335,-0.5236
-2.5335,0.5236
-2.5307,-0.17453
-2.5307,-0.087266
-2.5307,0
-2.5307,0.087266
-2.5307,0.17453
-2.5286,-0.95993
-2.5286,0.95993
-2.5256,-0.7854
-2.5256,0.7854
-2.5133,-1.1345
-2.5133,-0.61087
-2.5133,-0.2618
-2.5133,0.2618
-2.5133,0.61087
-2.5133,1.1345
-2.4948,-0.34907
-2.4948,0.34907
-2.4802,-1.309
-2.4802,1.309
-2.4684,-0.69813
-2.4684,0.69813
-2.4586,-0.87266
-2.4586,0.87266
-2.4544,-0.43633
-2.4544,0.43633
-2.4435,-1.0472
-2.4435,-0.17453
-2.4435,-0.087266
-2.4435,0
-2.4435,0.087266
-2.4435,0.17453
-2.4435,1.0472
-2.4322,-0.5236
-2.4322,0.5236
-2.4235,-0.2618
-2.4235,0.2618
-2.4086,-0.61087
-2.4086,0.61087
-2.4024,-0.7854
-2.4024,-0.34907
-2.4024,0.34907
-2.4024,0.7854
-2.3876,-1.2217
-2.3876,1.2217
-2.3754,-0.95993
-2.3754,0.95993
-2.3562,-0.69813
-2.3562,-0.43633
-2.3562,-0.17453
-2.3562,-0.087266
-2.3562,0
-2.3562,0.087266
-2.3562,0.17453
-2.3562,0.43633
-2.3562,0.69813
-2.3338,-0.2618
-2.3338,0.2618
-2.3309,-0.5236
-2.3309,0.5236
-2.322,-0.87266
-2.322,0.87266
-2.31,-0.34907
-2.31,0.34907
-2.3038,-1.1345
-2.3038,-0.61087
-2.3038,0.61087
-2.3038,1.1345
-2.2792,-0.7854
-2.2792,0.7854
-2.2689,-1.0472
-2.2689,-0.17453
-2.2689,-0.087266
-2.2689,0
-2.2689,0.087266
-2.2689,0.17453
-2.2689,1.0472
-2.258,-0.43633
-2.258,0.43633
-2.244,-0.69813
-2.244,-0.2618
-2.244,0.2618
-2.244,0.69813
-2.2295,-0.5236
-2.2295,0.5236
-2.2221,-0.95993
-2.2221,0.95993
-2.2176,-0.34907
-2.2176,0.34907
-2.1991,-0.61087
-2.1991,0.61087
-2.1855,-0.87266
-2.1855,0.87266
-2.1817,-0.17453
-2.1817,-0.087266
-2.1817,0
-2.1817,0.087266
-2.1817,0.17453
-2.1749,-1.3963
-2.1749,1.3963
-2.1598,-0.43633
-2.1598,0.43633
-2.156,-0.7854
-2.156,0.7854
-2.1542,-0.2618
-2.1542,0.2618
-2.1495,-1.309
-2.1495,1.309
-2.1363,-1.2217
-2.1363,1.2217
-2.1318,-0.69813
-2.1318,0.69813
-2.1282,-0.5236
-2.1282,0.5236
-2.1252,-0.34907
-2.1252,0.34907
-2.0944,-1.4835
-2.0944,-1.1345
-2.0944,-1.0472
-2.0944,-0.61087
-2.0944,-0.17453
-2.0944,-0.087266
-2.0944,0
-2.0944,0.087266
-2.0944,0.17453
-2.0944,0.61087
-2.0944,1.0472
-2.0944,1.1345
-2.0944,1.4835
-2.0689,-0.95993
-2.0689,0.95993
-2.0645,-0.2618
-2.0645,0.2618
-2.0617,-0.43633
-2.0617,0.43633
-2.0489,-0.87266
-2.0489,0.87266
-2.0328,-0.7854
-2.0328,-0.34907
-2.0328,0.34907
-2.0328,0.7854
-2.0268,-0.5236
-2.0268,0.5236
-2.0196,-0.69813
-2.0196,0.69813
-2.0071,-0.17453
-2.0071,-0.087266
-2.0071,0
-2.0071,0.087266
-2.0071,0.17453
-1.9897,-0.61087
-1.9897,0.61087
-1.9747,-0.2618
-1.9747,0.2618
-1.9635,-0.43633
-1.9635,0.43633
-1.9404,-0.34907
-1.9404,0.34907
-1.9255,-0.5236
-1.9255,0.5236
-1.9199,-1.0472
-1.9199,-0.17453
-1.9199,-0.087266
-1.9199,0
-1.9199,0.087266
-1.9199,0.17453
-1.9199,1.0472
-1.9156,-0.95993
-1.9156,0.95993
-1.9123,-0.87266
-1.9123,0.87266
-1.9096,-0.7854
-1.9096,0.7854
-1.9074,-0.69813
-1.9074,0.69813
-1.885,-1.2217
-1.885,-1.1345
-1.885,-0.61087
-1.885,-0.2618
-1.885,0.2618
-1.885,0.61087
-1.885,1.1345
-1.885,1.2217
-1.8653,-0.43633
-1.8653,0.43633
-1.848,-0.34907
-1.848,0.34907
-1.8326,-0.17453
-1.8326,-0.087266
-1.8326,0
-1.8326,0.087266
-1.8326,0.17453
-1.8242,-0.5236
-1.8242,0.5236
-1.8188,-1.309
-1.8188,1.309
-1.7952,-0.69813
-1.7952,-0.2618
-1.7952,0.2618
-1.7952,0.69813
-1.7864,-0.7854
-1.7864,0.7854
-1.7802,-0.61087
-1.7802,0.61087
-1.7757,-0.87266
-1.7757,0.87266
-1.7671,-0.43633
-1.7671,0.43633
-1.7624,-0.95993
-1.7624,0.95993
-1.7556,-0.34907
-1.7556,0.34907
-1.7453,-1.0472
-1.7453,-0.17453
-1.7453,-0.087266
-1.7453,0
-1.7453,0.087266
-1.7453,0.17453
-1.7453,1.0472
-1.7228,-0.5236
-1.7228,0.5236
-1.7054,-0.2618
-1.7054,0.2618
-1.6916,-1.3963
-1.6916,1.3963
-1.683,-0.69813
-1.683,0.69813
-1.6755,-1.1345
-1.6755,-0.61087
-1.6755,0.61087
-1.6755,1.1345
-1.669,-0.43633
-1.669,0.43633
-1.6632,-0.7854
-1.6632,-0.34907
-1.6632,0.34907
-1.6632,0.7854
-1.6581,-0.17453
-1.6581,-0.087266
-1.6581,0
-1.6581,0.087266
-1.6581,0.17453
-1.6391,-0.87266
-1.6391,0.87266
-1.6336,-1.2217
-1.6336,1.2217
-1.6215,-0.5236
-1.6215,0.5236
-1.6157,-0.2618
-1.6157,0.2618
-1.6091,-0.95993
-1.6091,0.95993
-1.5708,-0.61087
-1.5708,0.61087
-1.5708,-1.0472
-1.5708,-0.69813
-1.5708,-0.43633
-1.5708,-0.34907
-1.5708,-0.17453
-1.5708,-0.087266
-1.5708,0
-1.5708,0.087266
-1.5708,0.17453
-1.5708,0.34907
-1.5708,0.43633
-1.5708,0.69813
-1.5708,1.0472
-1.54,-0.7854
-1.54,0.7854
-1.5259,-0.2618
-1.5259,0.2618
-1.5201,-0.5236
-1.5201,0.5236
-1.5025,-0.87266
-1.5025,0.87266
-1.4881,-1.309
-1.4881,1.309
-1.4835,-0.17453
-1.4835,-0.087266
-1.4835,0
-1.4835,0.087266
-1.4835,0.17453
-1.4784,-0.34907
-1.4784,0.34907
-1.4726,-0.43633
-1.4726,0.43633
-1.4661,-1.1345
-1.4661,-0.61087
-1.4661,0.61087
-1.4661,1.1345
-1.4586,-0.69813
-1.4586,0.69813
-1.4559,-0.95993
-1.4559,0.95993
-1.4362,-0.2618
-1.4362,0.2618
-1.4188,-0.5236
-1.4188,0.5236
-1.4168,-0.7854
-1.4168,0.7854
-1.3963,-1.0472
-1.3963,-0.17453
-1.3963,-0.087266
-1.3963,0
-1.3963,0.087266
-1.3963,0.17453
-1.3963,1.0472
-1.386,-0.34907
-1.386,0.34907
-1.3823,-1.2217
-1.3823,1.2217
-1.3744,-0.43633
-1.3744,0.43633
-1.3659,-0.87266
-1.3659,0.87266
-1.3614,-0.61087
-1.3614,0.61087
-1.3464,-0.69813
-1.3464,-0.2618
-1.3464,0.2618
-1.3464,0.69813
-1.3174,-0.5236
-1.3174,0.5236
-1.309,-0.17453
-1.309,-0.087266
-1.309,0
-1.309,0.087266
-1.309,0.17453
-1.3026,-0.95993
-1.3026,0.95993
-1.2936,-0.7854
-1.2936,0.7854
-1.2936,-0.34907
-1.2936,0.34907
-1.2763,-0.43633
-1.2763,0.43633
-1.2566,-1.1345
-1.2566,-0.61087
-1.2566,-0.2618
-1.2566,0.2618
-1.2566,0.61087
-1.2566,1.1345
-1.2342,-0.69813
-1.2342,0.69813
-1.2293,-0.87266
-1.2293,0.87266
-1.2217,-1.0472
-1.2217,-0.17453
-1.2217,-0.087266
-1.2217,0
-1.2217,0.087266
-1.2217,0.17453
-1.2217,1.0472
-1.2161,-0.5236
-1.2161,0.5236
-1.2083,-1.3963
-1.2083,1.3963
-1.2012,-0.34907
-1.2012,0.34907
-1.1781,-0.43633
-1.1781,0.43633
-1.1704,-0.7854
-1.1704,0.7854
-1.1669,-0.2618
-1.1669,0.2618
-1.1574,-1.309
-1.1574,1.309
-1.1519,-0.61087
-1.1519,0.61087
-1.1494,-0.95993
-1.1494,0.95993
-1.1345,-0.17453
-1.1345,-0.087266
-1.1345,0
-1.1345,0.087266
-1.1345,0.17453
-1.131,-1.2217
-1.131,1.2217
-1.122,-0.69813
-1.122,0.69813
-1.1148,-0.5236
-1.1148,0.5236
-1.1088,-0.34907
-1.1088,0.34907
-1.0927,-0.87266
-1.0927,0.87266
-1.0799,-0.43633
-1.0799,0.43633
-1.0771,-0.2618
-1.0771,0.2618
-1.0472,-1.4835
-1.0472,-1.1345
-1.0472,-1.0472
-1.0472,-0.61087
-1.0472,-0.17453
-1.0472,-0.087266
-1.0472,0
-1.0472,0.087266
-1.0472,0.17453
-1.0472,0.61087
-1.0472,1.0472
-1.0472,1.1345
-1.0472,1.4835
-1.0472,-0.7854
-1.0472,0.7854
-1.0164,-0.34907
-1.0164,0.34907
-1.0134,-0.5236
-1.0134,0.5236
-1.0098,-0.69813
-1.0098,0.69813
-0.99611,-0.95993
-0.99611,0.95993
-0.98736,-0.2618
-0.98736,0.2618
-0.98175,-0.43633
-0.98175,0.43633
-0.95993,-0.17453
-0.95993,-0.087266
-0.95993,0
-0.95993,0.087266
-0.95993,0.17453
-0.95614,-0.87266
-0.95614,0.87266
-0.94248,-0.61087
-0.94248,0.61087
-0.924,-0.7854
-0.924,-0.34907
-0.924,0.34907
-0.924,0.7854
-0.91208,-0.5236
-0.91208,0.5236
-0.8976,-0.69813
-0.8976,-0.2618
-0.8976,0.2618
-0.8976,0.69813
-0.88357,-0.43633
-0.88357,0.43633
-0.87965,-1.2217
-0.87965,1.2217
-0.87266,-1.0472
-0.87266,-0.17453
-0.87266,-0.087266
-0.87266,0
-0.87266,0.087266
-0.87266,0.17453
-0.87266,1.0472
-0.84287,-0.95993
-0.84287,0.95993
-0.83776,-1.1345
-0.83776,-0.61087
-0.83776,0.61087
-0.83776,1.1345
-0.8316,-0.34907
-0.8316,0.34907
-0.82673,-1.309
-0.82673,1.309
-0.81955,-0.87266
-0.81955,0.87266
-0.81073,-0.5236
-0.81073,0.5236
-0.80784,-0.2618
-0.80784,0.2618
-0.8008,-0.7854
-0.8008,0.7854
-0.7854,-0.69813
-0.7854,-0.43633
-0.7854,-0.17453
-0.7854,-0.087266
-0.7854,0
-0.7854,0.087266
-0.7854,0.17453
-0.7854,0.43633
-0.7854,0.69813
-0.7392,-0.34907
-0.7392,0.34907
-0.73304,-0.61087
-0.73304,0.61087
-0.72498,-1.3963
-0.72498,1.3963
-0.71808,-0.2618
-0.71808,0.2618
-0.70939,-0.5236
-0.70939,0.5236
-0.69813,-1.0472
-0.69813,-0.17453
-0.69813,-0.087266
-0.69813,0
-0.69813,0.087266
-0.69813,0.17453
-0.69813,1.0472
-0.68962,-0.95993
-0.68962,0.95993
-0.68722,-0.43633
-0.68722,0.43633
-0.68295,-0.87266
-0.68295,0.87266
-0.6776,-0.7854
-0.6776,0.7854
-0.6732,-0.69813
-0.6732,0.69813
-0.6468,-0.34907
-0.6468,0.34907
-0.62832,-1.2217
-0.62832,-1.1345
-0.62832,-0.61087
-0.62832,-0.2618
-0.62832,0.2618
-0.62832,0.61087
-0.62832,1.1345
-0.62832,1.2217
-0.61087,-0.17453
-0.61087,-0.087266
-0.61087,0
-0.61087,0.087266
-0.61087,0.17453
-0.60805,-0.5236
-0.60805,0.5236
-0.58905,-0.43633
-0.58905,0.43633
-0.561,-0.69813
-0.561,0.69813
-0.5544,-0.34907
-0.5544,0.34907
-0.5544,-0.7854
-0.5544,0.7854
-0.54636,-0.87266
-0.54636,0.87266
-0.53856,-0.2618
-0.53856,0.2618
-0.53637,-0.95993
-0.53637,0.95993
-0.5236,-1.0472
-0.5236,-0.17453
-0.5236,-0.087266
-0.5236,0
-0.5236,0.087266
-0.5236,0.17453
-0.5236,1.0472
-0.5236,-0.61087
-0.5236,0.61087
-0.50671,-0.5236
-0.50671,0.5236
-0.49604,-1.309
-0.49604,1.309
-0.49087,-0.43633
-0.49087,0.43633
-0.462,-0.34907
-0.462,0.34907
-0.4488,-0.69813
-0.4488,-0.2618
-0.4488,0.2618
-0.4488,0.69813
-0.43633,-0.17453
-0.43633,-0.087266
-0.43633,0
-0.43633,0.087266
-0.43633,0.17453
-0.4312,-0.7854
-0.4312,0.7854
-0.41888,-1.1345
-0.41888,-0.61087
-0.41888,0.61087
-0.41888,1.1345
-0.40977,-0.87266
-0.40977,0.87266
-0.40537,-0.5236
-0.40537,0.5236
-0.3927,-0.43633
-0.3927,0.43633
-0.38312,-0.95993
-0.38312,0.95993
-0.37699,-1.2217
-0.37699,1.2217
-0.3696,-0.34907
-0.3696,0.34907
-0.35904,-0.2618
-0.35904,0.2618
-0.34907,-1.0472
-0.34907,-0.17453
-0.34907,-0.087266
-0.34907,0
-0.34907,0.087266
-0.34907,0.17453
-0.34907,1.0472
-0.3366,-0.69813
-0.3366,0.69813
-0.31416,-0.61087
-0.31416,0.61087
-0.308,-0.7854
-0.308,0.7854
-0.30403,-0.5236
-0.30403,0.5236
-0.29452,-0.43633
-0.29452,0.43633
-0.2772,-0.34907
-0.2772,0.34907
-0.27318,-0.87266
-0.27318,0.87266
-0.26928,-0.2618
-0.26928,0.2618
-0.2618,-0.17453
-0.2618,-0.087266
-0.2618,0
-0.2618,0.087266
-0.2618,0.17453
-0.24166,-1.3963
-0.24166,1.3963
-0.22987,-0.95993
-0.22987,0.95993
-0.2244,-0.69813
-0.2244,0.69813
-0.20944,-1.1345
-0.20944,-0.61087
-0.20944,0.61087
-0.20944,1.1345
-0.20268,-0.5236
-0.20268,0.5236
-0.19635,-0.43633
-0.19635,0.43633
-0.1848,-0.7854
-0.1848,-0.34907
-0.1848,0.34907
-0.1848,0.7854
-0.17952,-0.2618
-0.17952,0.2618
-0.17453,-1.0472
-0.17453,-0.17453
-0.17453,-0.087266
-0.17453,0
-0.17453,0.087266
-0.17453,0.17453
-0.17453,1.0472
-0.16535,-1.309
-0.16535,1.309
-0.13659,-0.87266
-0.13659,0.87266
-0.12566,-1.2217
-0.12566,1.2217
-0.1122,-0.69813
-0.1122,0.69813
-0.10472,-0.61087
-0.10472,0.61087
-0.10134,-0.5236
-0.10134,0.5236
-0.098175,-0.43633
-0.098175,0.43633
-0.0924,-0.34907
-0.0924,0.34907
-0.08976,-0.2618
-0.08976,0.2618
-0.087266,-0.17453
-0.087266,-0.087266
-0.087266,0
-0.087266,0.087266
-0.087266,0.17453
-0.076624,-0.95993
-0.076624,0.95993
-0.0616,-0.7854
-0.0616,0.7854
